zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,major_highways
93454,34.94834,-120.23425,Santa Maria,CA,California,True,,41896.0,38.7,6083,Santa Barbara,"{""06083"": 71.83, ""06079"": 28.17}",Santa Barbara|San Luis Obispo,06083|06079,False,False,America/Los_Angeles,"I-80, I-5"
6484,41.30601,-73.13828,Shelton,CT,Connecticut,True,,41889.0,528.0,9140,Naugatuck Valley,"{""09140"": 100}",Naugatuck Valley,09140,False,False,America/New_York,"I-80, I-90"
70433,30.46184,-90.13796,Covington,LA,Louisiana,True,,41876.0,332.2,22103,St. Tammany,"{""22103"": 93.35, ""22105"": 6.65}",St. Tammany|Tangipahoa,22103|22105,False,False,America/Chicago,"I-90, I-80"
7666,40.88998,-74.01067,Teaneck,NJ,New Jersey,True,,41876.0,2676.6,34003,Bergen,"{""34003"": 100}",Bergen,34003,False,False,America/New_York,"I-90, I-80"
89521,39.37215,-119.67611,Reno,NV,Nevada,True,,41859.0,173.8,32031,Washoe,"{""32031"": 57.16, ""32029"": 42.84}",Washoe|Storey,32031|32029,False,False,America/Los_Angeles,"I-90, I-80"
30046,33.9497,-83.99389,Lawrenceville,GA,Georgia,True,,41850.0,1020.8,13135,Gwinnett,"{""13135"": 100}",Gwinnett,13135,False,False,America/New_York,"I-285, I-75"
30034,33.69198,-84.24835,Decatur,GA,Georgia,True,,41847.0,962.3,13089,DeKalb,"{""13089"": 100}",DeKalb,13089,False,False,America/New_York,"I-85, I-75"
1420,42.58559,-71.81693,Fitchburg,MA,Massachusetts,True,,41839.0,537.4,25027,Worcester,"{""25027"": 100}",Worcester,25027,False,False,America/New_York,"I-90, I-80"
30005,34.08582,-84.22158,Alpharetta,GA,Georgia,True,,41836.0,1022.9,13121,Fulton,"{""13121"": 70.51, ""13117"": 29.49}",Fulton|Forsyth,13121|13117,False,False,America/New_York,"I-285, I-20"
30126,33.81588,-84.55171,Mableton,GA,Georgia,True,,41829.0,787.2,13067,Cobb,"{""13067"": 99.81, ""13121"": 0.19}",Cobb|Fulton,13067|13121,False,False,America/New_York,"I-85, I-285"
8012,39.78409,-75.05586,Blackwood,NJ,New Jersey,True,,41812.0,1076.3,34007,Camden,"{""34007"": 60.13, ""34015"": 39.87}",Camden|Gloucester,34007|34015,False,False,America/New_York,"I-80, I-90"
32909,27.90435,-80.65515,Palm Bay,FL,Florida,True,,41804.0,279.9,12009,Brevard,"{""12009"": 100}",Brevard,12009,False,False,America/New_York,"I-4, I-10"
98087,47.8624,-122.2664,Lynnwood,WA,Washington,True,,41796.0,2807.6,53061,Snohomish,"{""53061"": 100}",Snohomish,53061,False,False,America/Los_Angeles,"I-80, I-90"
72756,36.32214,-93.9922,Rogers,AR,Arkansas,True,,41791.0,124.2,5007,Benton,"{""05007"": 90.28, ""05087"": 9.72}",Benton|Madison,05007|05087,False,False,America/Chicago,"I-80, I-90"
90501,33.8336,-118.31419,Torrance,CA,California,True,,41787.0,2838.0,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-10, I-405"
90045,33.95302,-118.40028,Los Angeles,CA,California,True,,41786.0,1499.5,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-15, I-10"
33823,28.09041,-81.81267,Auburndale,FL,Florida,True,,41779.0,462.1,12105,Polk,"{""12105"": 100}",Polk,12105,False,False,America/New_York,"I-10, I-4"
94578,37.70675,-122.1256,San Leandro,CA,California,True,,41769.0,3537.7,6001,Alameda,"{""06001"": 100}",Alameda,06001,False,False,America/Los_Angeles,"I-405, I-10"
48183,42.1361,-83.22045,Trenton,MI,Michigan,True,,41765.0,893.8,26163,Wayne,"{""26163"": 100}",Wayne,26163,False,False,America/Detroit,"I-80, I-90"
31061,33.06041,-83.22816,Milledgeville,GA,Georgia,True,,41764.0,59.1,13009,Baldwin,"{""13009"": 81.11, ""13319"": 14.39, ""13141"": 3.32, ""13237"": 1.18}",Baldwin|Wilkinson|Hancock|Putnam,13009|13319|13141|13237,False,False,America/New_York,"I-20, I-285"
60659,41.98946,-87.70668,Chicago,IL,Illinois,True,,41728.0,6827.8,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-57, I-55"
28054,35.26128,-81.15072,Gastonia,NC,North Carolina,True,,41707.0,832.9,37071,Gaston,"{""37071"": 100}",Gaston,37071,False,False,America/New_York,"I-80, I-90"
33010,25.83309,-80.27902,Hialeah,FL,Florida,True,,41701.0,3725.8,12086,Miami-Dade,"{""12086"": 100}",Miami-Dade,12086,False,False,America/New_York,"I-75, I-95"
60025,42.07466,-87.81204,Glenview,IL,Illinois,True,,41689.0,1534.4,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-57, I-55"
77377,30.06141,-95.67608,Tomball,TX,Texas,True,,41680.0,456.7,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,"I-20, I-35"
91739,34.1622,-117.51558,Rancho Cucamonga,CA,California,True,,41673.0,566.1,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"I-5, I-405"
60446,41.63304,-88.09855,Romeoville,IL,Illinois,True,,41672.0,824.8,17197,Will,"{""17197"": 100}",Will,17197,False,False,America/Chicago,"I-94, I-290"
90806,33.80819,-118.17797,Long Beach,CA,California,True,,41664.0,3292.0,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-405, I-15"
98503,47.02528,-122.799,Lacey,WA,Washington,True,,41656.0,1451.8,53067,Thurston,"{""53067"": 100}",Thurston,53067,False,False,America/Los_Angeles,"I-80, I-90"
1752,42.3494,-71.54681,Marlborough,MA,Massachusetts,True,,41647.0,770.9,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,False,False,America/New_York,"I-80, I-90"
77008,29.79856,-95.41766,Houston,TX,Texas,True,,41645.0,2481.1,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,"I-10, I-35"
63122,38.57853,-90.42133,Saint Louis,MO,Missouri,True,,41634.0,1110.0,29189,St. Louis,"{""29189"": 100}",St. Louis,29189,False,False,America/Chicago,"I-90, I-80"
76706,31.465,-97.09131,Waco,TX,Texas,True,,41627.0,222.3,48309,McLennan,"{""48309"": 95.58, ""48145"": 4.42}",McLennan|Falls,48309|48145,False,False,America/Chicago,"I-35, I-45"
92821,33.92997,-117.86986,Brea,CA,California,True,,41623.0,1137.2,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-10, I-5"
92240,33.95291,-116.5194,Desert Hot Springs,CA,California,True,,41615.0,450.0,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"I-5, I-15"
92394,34.563,-117.3542,Victorville,CA,California,True,,41614.0,501.5,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"I-80, I-10"
43017,40.1189,-83.13314,Dublin,OH,Ohio,True,,41613.0,995.2,39049,Franklin,"{""39049"": 74.02, ""39041"": 21.92, ""39159"": 4.06}",Franklin|Delaware|Union,39049|39041|39159,False,False,America/New_York,"I-71, I-90"
54935,43.77542,-88.43396,Fond Du Lac,WI,Wisconsin,True,,41613.0,1030.4,55039,Fond du Lac,"{""55039"": 100}",Fond du Lac,55039,False,False,America/Chicago,"I-80, I-90"
33014,25.90332,-80.30173,Hialeah,FL,Florida,True,,41598.0,2478.4,12086,Miami-Dade,"{""12086"": 100}",Miami-Dade,12086,False,False,America/New_York,"I-95, I-10"
30078,33.86118,-84.01795,Snellville,GA,Georgia,True,,41597.0,928.0,13135,Gwinnett,"{""13135"": 100}",Gwinnett,13135,False,False,America/New_York,"I-75, I-285"
8094,39.65096,-74.96529,Williamstown,NJ,New Jersey,True,,41595.0,293.2,34015,Gloucester,"{""34015"": 89.23, ""34001"": 10.77}",Gloucester|Atlantic,34015|34001,False,False,America/New_York,"I-90, I-80"
80249,39.84964,-104.69496,Denver,CO,Colorado,True,,41590.0,336.9,8031,Denver,"{""08031"": 100}",Denver,08031,False,False,America/Denver,"I-80, I-90"
11801,40.76256,-73.52383,Hicksville,NY,New York,True,,41585.0,2405.4,36059,Nassau,"{""36059"": 100}",Nassau,36059,False,False,America/New_York,"I-90, I-95"
32065,30.15613,-81.81762,Orange Park,FL,Florida,True,,41578.0,810.4,12019,Clay,"{""12019"": 100}",Clay,12019,False,False,America/New_York,"I-4, I-75"
19121,39.98231,-75.17995,Philadelphia,PA,Pennsylvania,True,,41574.0,6781.0,42101,Philadelphia,"{""42101"": 100}",Philadelphia,42101,False,False,America/New_York,"I-81, I-76"
88240,32.67285,-103.43454,Hobbs,NM,New Mexico,True,,41557.0,26.7,35025,Lea,"{""35025"": 100}",Lea,35025,False,False,America/Denver,"I-80, I-90"
13440,43.21807,-75.45941,Rome,NY,New York,True,,41555.0,137.7,36065,Oneida,"{""36065"": 100}",Oneida,36065,False,False,America/New_York,"I-95, I-495"
95210,38.03215,-121.29782,Stockton,CA,California,True,,41549.0,2109.7,6077,San Joaquin,"{""06077"": 100}",San Joaquin,06077,False,False,America/Los_Angeles,"I-405, I-15"
30605,33.90551,-83.32405,Athens,GA,Georgia,True,,41544.0,419.8,13059,Clarke,"{""13059"": 95.06, ""13219"": 4.94}",Clarke|Oconee,13059|13219,False,False,America/New_York,"I-85, I-285"
19082,39.96043,-75.27032,Upper Darby,PA,Pennsylvania,True,,41541.0,6227.7,42045,Delaware,"{""42045"": 99.6, ""42101"": 0.4}",Delaware|Philadelphia,42045|42101,False,False,America/New_York,"I-80, I-95"
85015,33.50908,-112.10184,Phoenix,AZ,Arizona,True,,41490.0,3265.6,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-90, I-80"
32811,28.51624,-81.44516,Orlando,FL,Florida,True,,41475.0,1927.9,12095,Orange,"{""12095"": 100}",Orange,12095,False,False,America/New_York,"I-10, I-4"
73170,35.32743,-97.55068,Oklahoma City,OK,Oklahoma,True,,41458.0,762.4,40027,Cleveland,"{""40027"": 100}",Cleveland,40027,False,False,America/Chicago,"I-80, I-90"
60462,41.62527,-87.83548,Orland Park,IL,Illinois,True,,41456.0,1001.7,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-290, I-94"
27127,36.02028,-80.27847,Winston Salem,NC,North Carolina,True,,41443.0,545.0,37067,Forsyth,"{""37067"": 81.55, ""37057"": 18.45}",Forsyth|Davidson,37067|37057,False,False,America/New_York,"I-90, I-80"
23832,37.39436,-77.59491,Chesterfield,VA,Virginia,True,,41442.0,385.3,51041,Chesterfield,"{""51041"": 100}",Chesterfield,51041,False,False,America/New_York,"I-90, I-80"
93534,34.71759,-118.15079,Lancaster,CA,California,True,,41430.0,843.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-405, I-15"
30014,33.58109,-83.8191,Covington,GA,Georgia,True,,41425.0,132.6,13217,Newton,"{""13217"": 77.75, ""13297"": 21.3, ""13159"": 0.95}",Newton|Walton|Jasper,13217|13297|13159,False,False,America/New_York,"I-75, I-85"
91942,32.77728,-117.02129,La Mesa,CA,California,True,,41424.0,2771.8,6073,San Diego,"{""06073"": 100}",San Diego,06073,False,False,America/Los_Angeles,"I-5, I-80"
54313,44.58923,-88.11088,Green Bay,WI,Wisconsin,True,,41422.0,283.2,55009,Brown,"{""55009"": 98.76, ""55087"": 1.24}",Brown|Outagamie,55009|55087,False,False,America/Chicago,"I-80, I-90"
85374,33.64449,-112.395,Surprise,AZ,Arizona,True,,41420.0,1250.9,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-90, I-80"
42240,36.88388,-87.46024,Hopkinsville,KY,Kentucky,True,,41415.0,57.7,21047,Christian,"{""21047"": 100}",Christian,21047,False,False,America/Chicago,"I-90, I-80"
89081,36.2586,-115.10703,North Las Vegas,NV,Nevada,True,,41408.0,2218.9,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"I-80, I-90"
60062,42.12663,-87.84235,Northbrook,IL,Illinois,True,,41406.0,845.7,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-55, I-290"
27217,36.19221,-79.38404,Burlington,NC,North Carolina,True,,41406.0,129.8,37001,Alamance,"{""37001"": 82.77, ""37033"": 17.23}",Alamance|Caswell,37001|37033,False,False,America/New_York,"I-80, I-90"
83815,47.72498,-116.78732,Coeur D Alene,ID,Idaho,True,,41405.0,1023.7,16055,Kootenai,"{""16055"": 100}",Kootenai,16055,False,False,America/Los_Angeles,"I-90, I-80"
19805,39.74523,-75.59373,Wilmington,DE,Delaware,True,,41402.0,2897.0,10003,New Castle,"{""10003"": 100}",New Castle,10003,False,False,America/New_York,"I-80, I-90"
33619,27.93536,-82.37841,Tampa,FL,Florida,True,,41396.0,581.8,12057,Hillsborough,"{""12057"": 100}",Hillsborough,12057,False,False,America/New_York,"I-95, I-10"
48221,42.4272,-83.14949,Detroit,MI,Michigan,True,,41392.0,3076.6,26163,Wayne,"{""26163"": 100}",Wayne,26163,False,False,America/Detroit,"I-90, I-80"
78230,29.5455,-98.55571,San Antonio,TX,Texas,True,,41387.0,1522.8,48029,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago,"I-20, I-35"
60103,41.97816,-88.20511,Bartlett,IL,Illinois,True,,41382.0,870.6,17043,DuPage,"{""17043"": 65.81, ""17031"": 33.59, ""17089"": 0.6}",DuPage|Cook|Kane,17043|17031|17089,False,False,America/Chicago,"I-290, I-94"
33905,26.66873,-81.76166,Fort Myers,FL,Florida,True,,41381.0,397.8,12071,Lee,"{""12071"": 100}",Lee,12071,False,False,America/New_York,"I-95, I-10"
37207,36.23278,-86.77765,Nashville,TN,Tennessee,True,,41366.0,825.7,47037,Davidson,"{""47037"": 100}",Davidson,47037,False,False,America/Chicago,"I-80, I-90"
33624,28.07903,-82.52608,Tampa,FL,Florida,True,,41346.0,1756.6,12057,Hillsborough,"{""12057"": 100}",Hillsborough,12057,False,False,America/New_York,"I-95, I-75"
85043,33.4323,-112.19744,Phoenix,AZ,Arizona,True,,41331.0,785.8,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-80, I-90"
83605,43.66442,-116.65171,Caldwell,ID,Idaho,True,,41325.0,647.9,16027,Canyon,"{""16027"": 100}",Canyon,16027,False,False,America/Boise,"I-80, I-90"
77441,29.6955,-95.90896,Fulshear,TX,Texas,True,,41324.0,623.9,48157,Fort Bend,"{""48157"": 100}",Fort Bend,48157,False,False,America/Chicago,"I-10, I-10"
95129,37.30597,-122.00072,San Jose,CA,California,True,,41321.0,3496.3,6085,Santa Clara,"{""06085"": 100}",Santa Clara,06085,False,False,America/Los_Angeles,"I-405, I-10"
94901,37.98053,-122.50249,San Rafael,CA,California,True,,41307.0,1217.3,6041,Marin,"{""06041"": 100}",Marin,06041,False,False,America/Los_Angeles,"I-5, I-10"
40229,38.09074,-85.65597,Louisville,KY,Kentucky,True,,41299.0,910.7,21111,Jefferson,"{""21111"": 70.65, ""21029"": 29.35}",Jefferson|Bullitt,21111|21029,False,False,America/New_York,"I-90, I-80"
78653,30.33783,-97.52006,Manor,TX,Texas,True,,41291.0,151.5,48453,Travis,"{""48453"": 98.86, ""48021"": 1.14}",Travis|Bastrop,48453|48021,False,False,America/Chicago,"I-20, I-10"
10305,40.59592,-74.07539,Staten Island,NY,New York,True,,41270.0,3964.0,36085,Richmond,"{""36085"": 100}",Richmond,36085,False,False,America/New_York,"I-495, I-90"
52722,41.56633,-90.4673,Bettendorf,IA,Iowa,True,,41264.0,605.6,19163,Scott,"{""19163"": 100}",Scott,19163,False,False,America/Chicago,"I-80, I-90"
14150,42.99794,-78.87815,Tonawanda,NY,New York,True,,41260.0,1071.6,36029,Erie,"{""36029"": 100}",Erie,36029,False,False,America/New_York,"I-90, I-495"
91733,34.0454,-118.05314,South El Monte,CA,California,True,,41255.0,2361.0,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-5, I-10"
40291,38.1275,-85.57823,Louisville,KY,Kentucky,True,,41222.0,703.2,21111,Jefferson,"{""21111"": 100}",Jefferson,21111,False,False,America/New_York,"I-80, I-90"
14224,42.83767,-78.74771,Buffalo,NY,New York,True,,41219.0,786.1,36029,Erie,"{""36029"": 100}",Erie,36029,False,False,America/New_York,"I-87, I-95"
29456,32.98433,-80.11206,Ladson,SC,South Carolina,True,,41214.0,880.9,45019,Charleston,"{""45019"": 46.42, ""45015"": 28.85, ""45035"": 24.74}",Charleston|Berkeley|Dorchester,45019|45015|45035,False,False,America/New_York,"I-80, I-90"
78028,30.04115,-99.16276,Kerrville,TX,Texas,True,,41206.0,60.4,48265,Kerr,"{""48265"": 83.83, ""48171"": 16.17}",Kerr|Gillespie,48265|48171,False,False,America/Chicago,"I-35, I-10"
94534,38.24112,-122.12142,Fairfield,CA,California,True,,41203.0,205.1,6095,Solano,"{""06095"": 99.85, ""06055"": 0.15}",Solano|Napa,06095|06055,False,False,America/Los_Angeles,"I-405, I-5"
53218,43.11469,-87.99301,Milwaukee,WI,Wisconsin,True,,41196.0,2711.9,55079,Milwaukee,"{""55079"": 100}",Milwaukee,55079,False,False,America/Chicago,"I-90, I-80"
45324,39.81986,-84.00026,Fairborn,OH,Ohio,True,,41194.0,479.9,39057,Greene,"{""39057"": 76.56, ""39023"": 23.44}",Greene|Clark,39057|39023,False,False,America/New_York,"I-90, I-77"
78216,29.53641,-98.48999,San Antonio,TX,Texas,True,,41180.0,1130.1,48029,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago,"I-45, I-35"
92307,34.59078,-117.14127,Apple Valley,CA,California,True,,41180.0,84.8,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"I-10, I-5"
65109,38.57365,-92.27791,Jefferson City,MO,Missouri,True,,41145.0,196.8,29051,Cole,"{""29051"": 100}",Cole,29051,False,False,America/Chicago,"I-80, I-90"
91016,34.15246,-118.00065,Monrovia,CA,California,True,,41140.0,1873.6,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-405, I-10"
33322,26.14997,-80.27429,Fort Lauderdale,FL,Florida,True,,41128.0,2882.4,12011,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York,"I-10, I-75"
60707,41.92175,-87.80744,Elmwood Park,IL,Illinois,True,,41116.0,4436.9,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-90, I-55"
80916,38.80327,-104.71208,Colorado Springs,CO,Colorado,True,,41104.0,863.0,8041,El Paso,"{""08041"": 100}",El Paso,08041,False,False,America/Denver,"I-80, I-90"
1085,42.15375,-72.76961,Westfield,MA,Massachusetts,True,,41102.0,265.7,25013,Hampden,"{""25013"": 100}",Hampden,25013,False,False,America/New_York,"I-90, I-80"
20743,38.88372,-76.89362,Capitol Heights,MD,Maryland,True,,41093.0,1646.1,24033,Prince George's,"{""24033"": 100}",Prince George's,24033,False,False,America/New_York,"I-80, I-90"
6082,41.98393,-72.55475,Enfield,CT,Connecticut,True,,41090.0,476.2,9110,Capitol,"{""09110"": 100}",Capitol,09110,False,False,America/New_York,"I-90, I-80"
662,18.46622,-67.01508,Isabela,PR,Puerto Rico,True,,41090.0,384.4,72071,Isabela,"{""72071"": 100}",Isabela,72071,False,False,America/Puerto_Rico,"I-80, I-90"
99206,47.62755,-117.25448,Spokane,WA,Washington,True,,41089.0,679.3,53063,Spokane,"{""53063"": 100}",Spokane,53063,False,False,America/Los_Angeles,"I-90, I-80"
49221,41.90343,-84.06372,Adrian,MI,Michigan,True,,41087.0,132.3,26091,Lenawee,"{""26091"": 100}",Lenawee,26091,False,False,America/Detroit,"I-90, I-80"
60652,41.74744,-87.71445,Chicago,IL,Illinois,True,,41074.0,3278.0,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-57, I-55"
46062,40.06146,-86.05523,Noblesville,IN,Indiana,True,,41060.0,473.1,18057,Hamilton,"{""18057"": 100}",Hamilton,18057,False,False,America/Indiana/Indianapolis,"I-80, I-90"
19146,39.93917,-75.18398,Philadelphia,PA,Pennsylvania,True,,41058.0,9195.5,42101,Philadelphia,"{""42101"": 100}",Philadelphia,42101,False,False,America/New_York,"I-76, I-80"
10301,40.62803,-74.09564,Staten Island,NY,New York,True,,41052.0,4218.1,36085,Richmond,"{""36085"": 100}",Richmond,36085,False,False,America/New_York,"I-95, I-90"
32034,30.624,-81.49392,Fernandina Beach,FL,Florida,True,,41029.0,243.8,12089,Nassau,"{""12089"": 100}",Nassau,12089,False,False,America/New_York,"I-75, I-10"
21502,39.64143,-78.75609,Cumberland,MD,Maryland,True,,41015.0,172.0,24001,Allegany,"{""24001"": 100}",Allegany,24001,False,False,America/New_York,"I-80, I-90"
32955,28.29414,-80.77528,Rockledge,FL,Florida,True,,41008.0,311.3,12009,Brevard,"{""12009"": 100}",Brevard,12009,False,False,America/New_York,"I-4, I-10"
92806,33.83884,-117.87054,Anaheim,CA,California,True,,41003.0,2060.5,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-15, I-405"
37660,36.52938,-82.57339,Kingsport,TN,Tennessee,True,,40996.0,240.9,47163,Sullivan,"{""47163"": 90.53, ""47073"": 9.47}",Sullivan|Hawkins,47163|47073,False,False,America/New_York,"I-90, I-80"
98033,47.67616,-122.19267,Kirkland,WA,Washington,True,,40982.0,1719.3,53033,King,"{""53033"": 100}",King,53033,False,False,America/Los_Angeles,"I-80, I-90"
78132,29.76299,-98.19,New Braunfels,TX,Texas,True,,40953.0,88.2,48091,Comal,"{""48091"": 99.47, ""48187"": 0.53}",Comal|Guadalupe,48091|48187,False,False,America/Chicago,"I-20, I-10"
54220,44.09644,-87.73131,Manitowoc,WI,Wisconsin,True,,40949.0,160.1,55071,Manitowoc,"{""55071"": 100}",Manitowoc,55071,False,False,America/Chicago,"I-90, I-80"
90275,33.7555,-118.36338,Rancho Palos Verdes,CA,California,True,,40945.0,1168.2,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-5, I-10"
76248,32.92988,-97.22972,Keller,TX,Texas,True,,40936.0,998.0,48439,Tarrant,"{""48439"": 100}",Tarrant,48439,False,False,America/Chicago,"I-10, I-45"
65804,37.14822,-93.25294,Springfield,MO,Missouri,True,,40935.0,849.7,29077,Greene,"{""29077"": 100}",Greene,29077,False,False,America/Chicago,"I-90, I-80"
11106,40.76191,-73.93169,Astoria,NY,New York,True,,40930.0,18444.6,36081,Queens,"{""36081"": 99.82, ""36061"": 0.18}",Queens|New York,36081|36061,False,False,America/New_York,"I-87, I-495"
63136,38.74418,-90.25979,Saint Louis,MO,Missouri,True,,40929.0,1448.0,29189,St. Louis,"{""29189"": 96.0, ""29510"": 4.0}",St. Louis|St. Louis,29189|29510,False,False,America/Chicago,"I-90, I-80"
11367,40.73044,-73.82274,Flushing,NY,New York,True,,40923.0,8262.9,36081,Queens,"{""36081"": 100}",Queens,36081,False,False,America/New_York,"I-95, I-90"
